pl_name,sy_mnum,disc_year,pl_orbper,pl_rade,pl_bmasse,pl_dens,pl_rvamp
MOA-2015-BLG-337L b,0,2018,,6.420,33.70000,0.700000,
MOA-2016-BLG-227L b,0,2017,,13.200,890.00000,2.130000,
MOA-2016-BLG-319L b,0,2018,,14.100,200.00000,0.392000,
MOA-bin-1L b,0,2012,,13.000,1200.00000,3.000000,
MOA-bin-29 b,0,2019,,14.100,190.00000,0.372000,
MXB 1658-298 b,0,2017,760.00000000,12.000,7532.57100,24.000000,
NGC 2682 Sand 364 b,0,2014,121.71000000,12.700,2126.28270,5.700000,67.400
NGC 2682 Sand 978 b,0,2017,511.21000000,13.300,692.86940,1.620000,45.480
NGC 2682 YBP 1194 b,0,2014,6.95900000,12.300,101.70560,0.300000,35.800
NGC 2682 YBP 1514 b,0,2014,5.11800000,14.000,127.13200,0.255000,50.060
NGC 2682 YBP 401 b,0,2016,4.08700000,14.300,146.20180,0.275000,49.060
NGTS-1 b,0,2017,2.64729800,14.908,258.07796,0.420000,166.000
NGTS-10 b,0,2020,0.76689440,13.507,687.14846,1.430000,594.900
NGTS-11 b,0,2020,35.45533000,9.158,109.33352,0.780000,21.200
NGTS-12 b,0,2020,7.53280600,11.747,66.10864,0.223000,21.300
NGTS-13 b,0,2021,4.11902700,12.801,1538.29720,4.020000,526.100
NGTS-14 A b,0,2021,3.53571730,4.977,29.24036,1.395000,13.200
NGTS-15 b,0,2021,3.27623000,12.330,238.68913,0.740000,106.000
NGTS-16 b,0,2021,4.84532000,14.572,211.99155,0.380000,74.000
NGTS-17 b,0,2021,3.24253000,13.899,242.82090,0.500000,93.000
NGTS-18 b,0,2021,3.05125000,13.563,129.99182,0.280000,62.000
NGTS-2 b,0,2018,4.51116400,17.878,235.19420,0.226000,65.800
NGTS-20 b,0,2022,54.18915000,11.994,947.12865,3.020000,137.000
NGTS-3 A b,0,2018,1.67537280,16.589,756.43540,0.310000,-404.000
NGTS-4 b,0,2019,1.33735080,3.180,20.60000,3.450000,13.700
NGTS-5 b,0,2019,3.35698660,12.733,72.78307,0.194000,41.000
NGTS-6 b,0,2019,0.88205900,14.863,425.57437,0.711000,322.000
NGTS-8 b,0,2019,2.49970000,12.218,295.58190,0.890000,149.950
NGTS-9 b,0,2019,4.43527000,11.994,921.70700,2.930000,293.440
NN Ser c,0,2010,5573.55000000,12.600,2329.60000,6.400000,
NN Ser d,0,2010,2883.50000000,13.300,731.00000,1.710000,
NSVS 14256825 b,0,2019,3225.00000000,12.300,4497.29450,13.300000,
NY Vir b,0,2011,3160.00000000,13.300,730.97800,1.710000,
NY Vir c,0,2019,8799.00000000,12.800,1760.77820,4.610000,
OGLE-2003-BLG-235L b,0,2004,,13.200,830.00000,1.980000,
OGLE-2005-BLG-071L b,0,2005,,13.000,1200.00000,3.000000,
OGLE-2005-BLG-169L b,0,2006,,3.840,14.10000,1.370000,
OGLE-2005-BLG-390L b,0,2005,3285.00000000,2.210,5.50000,2.800000,
OGLE-2006-BLG-109L b,0,2008,1788.50000000,14.000,231.00000,0.463000,17.400
OGLE-2006-BLG-109L c,0,2008,4927.50000000,11.100,86.00000,0.346000,4.500
OGLE-2007-BLG-349L AB c,0,2016,2557.00000000,10.700,80.00000,0.359000,
OGLE-2007-BLG-368L b,0,2009,,4.720,20.00000,1.050000,
OGLE-2008-BLG-092L b,0,2014,,8.740,57.00000,0.469000,
OGLE-2008-BLG-355L b,0,2014,,12.900,1500.00000,3.840000,
OGLE-2011-BLG-0173L b,0,2018,,9.010,60.00000,0.451000,
OGLE-2011-BLG-0251L b,0,2012,,14.200,170.00000,0.326000,
OGLE-2011-BLG-0265L b,0,2015,,13.900,280.00000,0.573000,
OGLE-2012-BLG-0026L b,0,2012,,7.720,46.10000,0.551000,
OGLE-2012-BLG-0026L c,0,2012,,13.900,270.00000,0.552000,
OGLE-2012-BLG-0358L b,0,2013,,13.400,588.00000,1.340000,
OGLE-2012-BLG-0406L b,0,2013,,13.200,868.00000,2.070000,
OGLE-2012-BLG-0563L b,0,2015,,13.600,120.00000,0.262000,
OGLE-2012-BLG-0724L b,0,2016,,14.300,150.00000,0.282000,
OGLE-2012-BLG-0838L b,0,2020,,8.390,53.10000,0.494000,
OGLE-2012-BLG-0950L b,0,2016,,6.560,35.00000,0.681000,
OGLE-2013-BLG-0102L b,0,2014,,12.300,4100.00000,12.100000,
OGLE-2013-BLG-0132L b,0,2017,,11.600,92.00000,0.324000,
OGLE-2013-BLG-0341L B b,0,2014,,1.160,1.66000,5.840000,
OGLE-2013-BLG-0911L b,0,2019,,12.500,3020.00000,8.500000,
OGLE-2013-BLG-1721L b,0,2017,,14.100,200.00000,0.392000,
OGLE-2013-BLG-1761L b,0,2018,,13.200,860.00000,2.050000,
OGLE-2014-BLG-0124L b,0,2015,,14.200,160.00000,0.307000,
OGLE-2014-BLG-0319L b,0,2022,,14.100,181.16219,0.355000,
OGLE-2014-BLG-0676L b,0,2016,,13.000,1169.60854,2.930000,
OGLE-2014-BLG-1722L b,0,2018,,8.590,55.30000,0.479000,
OGLE-2014-BLG-1722L c,0,2018,,11.000,83.70000,0.346000,
OGLE-2014-BLG-1760L b,0,2016,,14.200,180.00000,0.345000,
OGLE-2015-BLG-0051L b,0,2016,,14.000,230.00000,0.461000,
OGLE-2015-BLG-0954L b,0,2016,,13.100,1100.00000,2.690000,
OGLE-2015-BLG-0966L b,0,2016,,4.860,21.00000,1.010000,
OGLE-2015-BLG-1649L b,0,2019,,13.200,807.00000,1.930000,
OGLE-2015-BLG-1670L b,0,2019,,4.420,17.90000,1.140000,
OGLE-2015-BLG-1771L b,0,2020,,14.300,138.00000,0.259000,
OGLE-2016-BLG-0263L b,0,2017,,13.000,1300.00000,3.250000,
OGLE-2016-BLG-0613L AB b,0,2017,,13.000,1330.00000,3.330000,
OGLE-2016-BLG-1067L b,0,2019,,14.300,140.00000,0.263000,
OGLE-2016-BLG-1190L b,0,2017,1220.00000000,12.300,4253.00000,12.600000,
OGLE-2016-BLG-1195L b,0,2017,,1.110,1.43000,5.750000,
OGLE-2016-BLG-1227L b,0,2020,,13.900,250.00000,0.512000,
OGLE-2017-BLG-0173L b,0,2018,,1.620,3.26900,4.230000,
OGLE-2017-BLG-0373L b,0,2018,,14.000,127.00000,0.254000,
OGLE-2017-BLG-0406L b,0,2020,,14.200,130.00000,0.249000,
OGLE-2017-BLG-0482L b,0,2018,,2.950,9.00000,1.930000,
OGLE-2017-BLG-0604L b,0,2020,,14.200,160.00000,0.307000,
OGLE-2017-BLG-1049L b,0,2020,,12.800,1760.00000,4.610000,
OGLE-2017-BLG-1099L b,0,2021,,13.100,959.84179,2.350000,
OGLE-2017-BLG-1140L b,0,2018,,13.500,505.00000,1.130000,
OGLE-2017-BLG-1375L b,0,2020,,12.400,3585.00000,10.300000,
OGLE-2017-BLG-1434L b,0,2018,,1.940,4.43000,3.330000,
OGLE-2017-BLG-1522L b,0,2018,,14.000,240.00000,0.481000,
OGLE-2018-BLG-0383L b,0,2022,,2.410,6.40000,2.510000,
OGLE-2018-BLG-0532L b,0,2020,,2.370,6.22800,2.570000,
OGLE-2018-BLG-0567L b,0,2021,,12.300,101.70509,0.300000,
OGLE-2018-BLG-0596L b,0,2019,,3.810,13.93000,1.380000,
OGLE-2018-BLG-0677L b,0,2020,,1.820,3.96000,3.610000,
OGLE-2018-BLG-0740L b,0,2019,5480.00000000,12.900,1500.00000,3.840000,
OGLE-2018-BLG-0962L b,0,2021,,13.600,425.89007,0.930000,
OGLE-2018-BLG-1011L b,0,2019,,13.500,570.00000,1.270000,
OGLE-2018-BLG-1011L c,0,2019,,13.200,890.00000,2.130000,
OGLE-2018-BLG-1185L b,0,2021,,2.830,8.40000,2.040000,
OGLE-2018-BLG-1269L b,0,2020,,14.100,210.00000,0.412000,
OGLE-2018-BLG-1428L b,0,2021,,14.000,240.00000,0.481000,
OGLE-2018-BLG-1700L b,0,2020,,12.900,1400.00000,3.580000,
OGLE-2019-BLG-0299L b,0,2021,,12.700,1976.89269,5.300000,
OGLE-2019-BLG-0304L b,0,2021,,14.200,162.09249,0.311000,
OGLE-2019-BLG-0362L b,0,2022,,13.100,1036.12061,2.530000,
OGLE-2019-BLG-0954L b,0,2021,,12.300,4513.16338,13.300000,
OGLE-2019-BLG-0960L b,0,2021,,1.390,2.50000,5.120000,
OGLE-2019-BLG-1470L AB c,0,2022,,13.300,699.22250,1.630000,
OGLE-TR-10 b,0,2004,3.10127800,14.011,197.04600,0.400000,80.000
OGLE-TR-111 b,0,2004,4.01444630,11.422,174.79900,0.650000,78.000
OGLE-TR-113 b,0,2004,1.43247520,12.251,400.44900,1.200000,294.000
OGLE-TR-132 b,0,2004,1.68986800,13.450,375.02000,0.850000,167.000
OGLE-TR-182 b,0,2007,3.97910000,12.666,320.99500,0.410000,120.000
OGLE-TR-211 b,0,2007,3.67724000,15.244,327.35100,0.420000,82.000
OGLE-TR-56 b,0,2002,1.21191890,15.278,441.77000,0.680000,225.000
OGLE2-TR-L9 b,0,2008,2.48553350,18.046,1430.17500,1.250000,510.000
Oph 11 b,0,2006,7300000.00000000,12.300,4449.62000,13.100000,
PDS 70 b,0,2018,43500.00000000,30.488,953.49000,0.185000,
PDS 70 c,0,2019,,22.866,635.66000,0.292000,
PH1 b,0,2012,138.31700000,6.180,169.00000,,
PH2 b,0,2013,282.52550000,10.120,25426.40000,,
POTS-1 b,0,2013,3.16062960,10.548,734.16000,3.440000,407.000
PSR B0329+54 b,0,2017,10140.00000000,1.220,1.97000,5.960000,
PSR B1257+12 b,0,1994,25.26200000,0.338,0.02000,2.850000,
PSR B1257+12 c,0,1992,66.54190000,1.910,4.30000,3.390000,
PSR B1257+12 d,0,1992,98.21140000,1.800,3.90000,3.670000,
PSR B1620-26 b,0,2003,,13.300,794.57500,1.860000,
PSR J1719-1438 b,0,2011,0.09070629,,382.80000,23.000000,
PSR J2322-2650 b,0,2017,0.32296400,13.900,252.64307,1.840000,
Pr0201 b,0,2012,4.42640000,14.200,171.62820,0.329000,58.100
Pr0211 b,0,2012,2.14610000,13.400,597.52040,1.360000,309.700
Pr0211 c,0,2016,4850.00000000,12.600,2475.89570,6.800000,138.000
Proxima Cen b,0,2016,11.18600000,1.080,1.27000,5.540000,1.380
Qatar-1 b,0,2010,1.42002420,12.812,411.27202,1.076000,261.600
Qatar-10 b,0,2019,1.64532100,17.295,233.92288,0.248000,114.000
Qatar-2 b,0,2011,1.33711647,14.056,792.63500,1.573000,558.700
Qatar-3 b,0,2017,2.50792040,12.285,1369.84730,4.000000,587.000
Qatar-4 b,0,2017,1.80535640,12.722,1938.76300,5.100000,1087.000
Qatar-5 b,0,2017,2.87923190,12.408,1373.02560,3.950000,568.000
Qatar-6 b,0,2017,3.50619500,11.904,212.31044,0.692000,101.600
Qatar-7 b,0,2019,2.03204600,19.055,597.52040,0.502000,239.000
Qatar-8 b,0,2019,3.71495000,14.404,117.91493,0.216000,47.700
Qatar-9 b,0,2019,1.54073100,11.310,378.21770,1.430000,259.000
ROXs 12 b,0,2013,,12.200,5085.00000,15.400000,
ROXs 42 B b,0,2013,,12.500,2860.00000,8.050000,
RR Cae b,0,2012,4343.50000000,13.000,1334.88600,3.340000,
Ross 128 b,0,2017,9.86580000,1.110,1.40000,5.630000,1.390
Ross 458 c,0,2010,,14.011,1906.98000,3.810000,
Ross 508 b,0,2022,10.77000000,1.830,4.00000,3.590000,3.920
SR 12 AB c,0,2010,,12.300,4131.62000,12.200000,
SWEEPS-11 b,0,2006,1.79600000,12.666,3082.82000,8.340000,
SWEEPS-4 b,0,2006,4.20000000,9.079,1207.70000,8.870000,
TAP 26 b,0,2017,10.79000000,13.500,527.59780,1.180000,149.000
TCP J05074264+2447555 b,0,2018,,4.720,20.00000,1.050000,
TIC 172900988 b,0,2021,200.45200000,11.250,942.00000,3.640000,
TIC 237913194 b,0,2020,15.16886500,12.520,617.22586,1.847000,191.300
TIC 257060897 b,0,2021,3.66002800,16.701,212.94503,0.250000,74.000
TOI-1062 b,0,2021,4.11296000,2.265,10.15000,4.850000,4.270
TOI-1062 c,0,2021,7.97200000,3.100,9.78000,1.800000,4.050
TOI-1064 b,0,2022,6.44386800,2.587,13.50000,4.300620,5.620
TOI-1064 c,0,2022,12.22657400,2.651,2.50000,0.771906,0.850
TOI-1075 b,0,2022,0.60473280,1.720,3.61000,3.900000,
TOI-1107 b,0,2022,4.07823870,14.572,1064.72516,1.890000,349.000
TOI-1130 b,0,2020,4.06649900,3.650,12.90000,1.460000,
TOI-1130 c,0,2020,8.35038100,16.814,309.56642,0.380000,125.900
TOI-1181 b,0,2022,2.10319500,14.572,375.03752,0.666000,165.600
TOI-1201 b,0,2021,2.49198630,2.415,6.28000,2.450000,4.650
TOI-122 b,0,2020,5.07803000,2.720,7.85000,2.140000,
TOI-1227 b,0,2022,27.36397000,9.572,66.50000,0.417000,
TOI-1231 b,0,2021,24.24558600,3.650,15.40000,1.740000,5.600
TOI-1235 b,0,2020,3.44471700,1.694,5.90000,6.700000,3.400
TOI-1246 b,0,2022,4.30744000,3.010,8.10000,1.630000,3.440
TOI-1246 c,0,2022,5.90414400,2.510,8.80000,3.210000,2.990
TOI-1246 d,0,2022,18.65590000,3.510,5.30000,0.700000,1.660
TOI-1246 e,0,2022,37.92160000,3.780,14.80000,1.510000,3.770
TOI-125 b,0,2019,4.65382000,2.726,9.50000,2.570000,4.110
TOI-125 c,0,2019,9.15059000,2.759,6.63000,1.730000,2.250
TOI-125 d,0,2020,19.98000000,2.930,13.60000,2.980000,3.610
TOI-1259 A b,0,2021,3.47797800,11.456,140.16233,0.513000,72.000
TOI-1260 b,0,2021,3.12748000,2.340,8.60000,3.690000,4.910
TOI-1260 c,0,2021,7.49325000,2.820,11.80000,2.870000,5.100
TOI-1266 b,0,2020,10.89484300,2.370,13.50000,5.570000,3.500
TOI-1266 c,0,2020,18.80151000,1.560,2.20000,3.180000,0.800
TOI-1268 b,0,2022,8.15770940,9.100,96.40000,0.710000,31.700
TOI-1272 b,0,2022,3.31599000,4.140,24.60000,1.900000,12.600
TOI-1272 c,0,2022,8.68900000,5.590,26.70000,0.840000,9.400
TOI-1278 b,0,2021,14.47567000,12.218,5879.82553,18.000000,2306.000
TOI-1296 b,0,2021,3.94437150,13.798,94.71287,0.198000,34.800
TOI-1298 b,0,2021,4.53716400,9.427,113.14691,0.743000,34.400
TOI-132 b,0,2020,2.10970190,3.420,22.40000,3.080000,11.380
TOI-1333 b,0,2021,4.72021900,15.648,753.25710,1.080000,223.000
TOI-1338 b,0,2020,95.17400000,6.850,33.00000,0.560000,
TOI-1411 b,0,2022,1.45203580,1.360,2.42000,5.290000,
TOI-1422 b,0,2022,12.99720000,3.960,9.00000,0.795000,2.470
TOI-1431 b,0,2021,2.65023700,16.701,991.62463,1.170000,294.100
TOI-1442 b,0,2022,0.40906770,1.170,1.71000,5.870000,
TOI-1444 b,0,2021,0.47026940,1.397,3.87000,7.800000,3.300
TOI-1444 c,0,2021,16.06600000,3.460,11.80000,1.570000,3.120
TOI-1452 b,0,2022,11.06201000,1.672,4.82000,5.600000,3.500
TOI-1478 b,0,2021,10.18024900,11.882,270.47333,0.880000,82.500
TOI-150.01,0,2019,5.85748700,14.067,797.75330,1.680000,240.000
TOI-1516 b,0,2022,2.05601400,15.244,1004.33777,1.560000,460.700
TOI-1518 b,0,2021,1.90260300,21.017,731.00534,,281.000
TOI-157 b,0,2020,2.08454350,14.415,375.03940,0.686000,192.000
TOI-1601 b,0,2021,5.33175100,13.888,314.65170,0.640000,87.300
TOI-163 b,0,2019,4.23130600,16.690,387.75260,0.490000,120.000
TOI-1634 b,0,2021,0.98934300,1.790,4.91000,4.700000,5.040
TOI-1670 b,0,2022,10.98462000,2.060,41.31769,8.600000,
TOI-1670 c,0,2022,40.74976000,11.063,200.23190,0.810000,32.700
TOI-1685 b,0,2021,0.66914030,1.700,3.78000,4.210000,4.410
TOI-169 b,0,2020,2.25544770,12.173,251.40353,0.760000,110.500
TOI-1693 b,0,2022,1.76669570,1.410,2.57000,5.040000,
TOI-1696 b,0,2022,2.50031100,3.090,48.80000,9.440000,63.100
TOI-1710 b,0,2022,24.28342900,5.340,28.30000,0.940000,6.400
TOI-172 b,0,2019,9.47725000,10.817,1722.63860,7.530000,517.600
TOI-1728 b,0,2020,3.49151000,5.050,26.78000,1.140000,15.120
TOI-1749 b,0,2021,2.38839000,1.390,57.00000,,
TOI-1749 c,0,2021,4.49290000,2.120,14.00000,,
TOI-1749 d,0,2021,9.04970000,2.520,15.00000,,
TOI-1759 b,0,2022,18.85019000,3.140,10.80000,1.910000,3.640
TOI-178 b,0,2021,1.91455800,1.152,1.50000,5.400000,1.050
TOI-178 c,0,2021,3.23845000,1.669,4.77000,5.620000,2.770
TOI-178 d,0,2021,6.55770000,2.572,3.01000,0.976000,1.340
TOI-178 e,0,2021,9.96188100,2.207,3.86000,1.980000,1.620
TOI-178 f,0,2021,15.23191500,2.287,7.72000,3.600000,2.760
TOI-178 g,0,2021,20.70950000,2.870,3.94000,0.915000,1.300
TOI-1789 b,0,2021,3.20866400,16.141,222.47988,0.280000,72.000
TOI-1807 b,0,2021,0.54937200,1.258,2.57000,1.000000,2.390
TOI-1820 b,0,2022,4.86067400,12.778,731.00534,2.000000,273.000
TOI-1842 b,0,2021,9.57390000,11.657,68.01528,0.252000,15.900
TOI-1860 b,0,2022,1.06621070,1.310,2.27000,5.550000,
TOI-1899 b,0,2020,29.02000000,12.890,209.76780,0.540000,59.910
TOI-201 b,0,2021,52.97818000,11.299,133.48860,0.509000,19.000
TOI-2025 b,0,2022,8.87207800,12.520,1398.44499,3.900000,396.000
TOI-2046 b,0,2022,1.49718420,16.141,731.00534,0.955000,374.700
TOI-2048 b,0,2022,13.79019000,2.060,4.90000,3.080000,
TOI-206 b,0,2022,0.73631040,1.300,2.24000,5.600000,
TOI-2076 b,0,2021,10.35509000,2.518,6.89000,2.370000,
TOI-2076 c,0,2021,21.01538000,3.497,12.00000,1.540000,
TOI-2076 d,0,2021,35.12537000,3.232,10.50000,1.710000,
TOI-2081 b,0,2022,10.50534000,2.040,4.82000,3.120000,
TOI-2109 b,0,2021,0.67247414,15.098,1595.49860,2.550000,860.000
TOI-2136 b,0,2022,7.85192800,2.190,6.37000,3.340000,4.200
TOI-2158 b,0,2022,8.60077000,10.761,260.61929,1.140000,75.000
TOI-216.01,0,2019,34.52552800,10.100,177.98391,0.760000,
TOI-216.02,0,2019,17.16073000,8.000,18.75188,0.340000,
TOI-2180 b,0,2022,260.79000000,11.321,875.61726,3.320000,87.750
TOI-2184 b,0,2022,6.90683000,11.400,206.58846,0.760000,53.400
TOI-2193 A b,0,2022,2.12257350,19.840,298.75870,0.060000,136.000
TOI-2196 b,0,2022,1.19472680,3.510,26.00000,3.310000,15.160
TOI-220 b,0,2021,10.69526400,3.030,13.80000,2.730000,4.560
TOI-2202 b,0,2021,11.91010000,11.321,310.83618,1.180000,99.200
TOI-2202 c,0,2021,24.67440000,13.400,117.27868,0.268000,29.300
TOI-2207 b,0,2022,8.00196800,11.153,203.41018,0.800000,55.800
TOI-2236 b,0,2022,3.53159020,14.370,502.16888,0.930000,172.000
TOI-2257 b,0,2021,35.18934600,2.194,5.45000,2.840000,
TOI-2260 b,0,2022,0.35247280,1.620,3.26000,4.210000,
TOI-2285 b,0,2021,27.26955000,1.740,19.50000,,7.500
TOI-2337 b,0,2022,2.99432000,10.088,508.52545,2.720000,192.200
TOI-237 b,0,2020,5.43609800,1.440,2.67000,4.910000,
TOI-2406 b,0,2021,3.07668960,2.940,8.96000,1.940000,
TOI-2411 b,0,2022,0.78269420,1.680,3.46000,4.010000,
TOI-2421 b,0,2022,4.34740320,10.368,105.83686,0.520000,37.800
TOI-2427 b,0,2022,1.30600110,1.800,3.89000,3.670000,
TOI-2445 b,0,2022,0.37112810,1.250,2.10000,5.910000,
TOI-251 b,0,2021,4.93777000,2.740,317.83000,,120.000
TOI-2545 b,0,2022,7.99403700,2.750,8.00000,2.110000,
TOI-2567 b,0,2022,5.98394400,10.929,63.88351,0.269000,20.600
TOI-257 b,0,2021,18.38818000,7.163,43.86032,0.650000,8.500
TOI-2570 b,0,2022,2.98876150,13.641,260.61929,0.563000,111.200
TOI-2669 b,0,2022,6.20340000,19.728,193.87533,0.139000,59.600
TOI-269 b,0,2021,3.69771040,2.770,8.80000,2.280000,7.600
TOI-270 b,0,2019,3.36015380,1.206,1.58000,4.970000,1.270
TOI-270 c,0,2019,5.66057310,2.355,6.15000,2.600000,4.160
TOI-270 d,0,2019,11.37957300,2.133,4.78000,2.720000,2.560
TOI-3331 A b,0,2022,2.01802310,12.980,721.47048,1.820000,360.000
TOI-3362 b,0,2021,18.09547000,12.801,1598.35906,4.190000,
TOI-3540 A b,0,2022,3.11999900,23.539,375.03752,0.065000,155.000
TOI-3629 b,0,2022,3.93655100,8.295,82.63539,0.800000,45.000
TOI-3693 b,0,2022,9.08851600,12.599,324.18498,0.890000,109.000
TOI-3714 b,0,2022,2.15484900,11.321,222.47988,0.850000,169.000
TOI-3757 b,0,2022,3.43875300,12.000,85.30000,0.270000,49.240
TOI-4137 b,0,2022,3.80161220,13.574,457.67291,1.010000,156.000
TOI-421 b,0,2020,5.19672000,2.680,7.17000,2.050000,2.970
TOI-421 c,0,2020,16.06819000,5.090,16.42000,0.685000,4.660
TOI-431 b,0,2021,0.49004700,1.280,3.07000,8.000000,2.880
TOI-431 c,0,2021,4.84940000,1.490,2.83000,4.700000,1.230
TOI-431 d,0,2021,12.46103000,3.290,9.90000,1.360000,3.160
TOI-4329 b,0,2022,2.92230000,16.813,143.02278,0.165000,55.600
TOI-4479 b,0,2022,1.15890000,2.820,8.35000,2.050000,
TOI-451 b,0,2020,1.85870300,1.910,4.31000,3.400000,
TOI-451 c,0,2020,9.19252200,3.100,9.80000,1.810000,
TOI-451 d,0,2020,16.36498800,4.070,15.60000,1.270000,
TOI-481 b,0,2020,10.33111000,11.097,486.27990,1.960000,130.300
TOI-500 b,0,2022,0.54817700,1.166,1.42000,4.890000,1.350
TOI-500 c,0,2022,6.63560000,2.090,5.03000,3.030000,2.100
TOI-500 d,0,2022,26.23300000,6.350,33.12000,0.711000,8.720
TOI-500 e,0,2022,61.30000000,3.990,15.05000,1.300000,3.000
TOI-5153 b,0,2022,20.33003000,11.882,1036.12061,3.390000,212.000
TOI-5174 b,0,2022,12.21428600,5.351,24.80000,0.889000,
TOI-519 b,0,2021,1.26523280,11.994,4449.62000,,
TOI-5238 b,0,2022,4.87217100,5.220,23.70000,0.916000,
TOI-530 b,0,2021,6.38759700,9.303,127.13136,0.930000,66.500
TOI-532 b,0,2021,2.32665080,5.820,61.50000,1.720000,39.820
TOI-5398 b,0,2022,10.59092300,11.657,,,
TOI-540 b,0,2020,1.23914910,0.903,0.67400,5.030000,
TOI-544 b,0,2022,1.54835100,2.030,4.78000,3.140000,
TOI-558 b,0,2021,14.57407100,12.173,1147.36055,3.500000,257.100
TOI-559 b,0,2021,6.98390950,12.229,1910.14873,5.740000,633.000
TOI-561 b,0,2020,0.44657800,1.423,1.59000,3.000000,1.560
TOI-561 c,0,2020,10.77900000,2.878,5.40000,1.300000,1.840
TOI-561 d,0,2020,25.62000000,2.530,11.95000,4.100000,3.060
TOI-561 e,0,2020,77.23000000,2.670,16.00000,4.600000,2.840
TOI-561 f,0,2020,16.28700000,2.320,3.00000,1.300000,0.900
TOI-564 b,0,2020,1.65114400,11.433,464.98529,1.700000,247.000
TOI-620 b,0,2022,5.09881790,3.760,13.60000,1.410000,
TOI-628 b,0,2021,3.40956750,11.882,2011.86390,6.580000,713.000
TOI-640 b,0,2021,5.00377750,19.851,279.69040,0.195000,78.000
TOI-674 b,0,2021,1.97714300,5.250,23.60000,0.910000,21.440
TOI-677 b,0,2020,11.23660000,13.115,392.83788,0.957000,
TOI-700 b,0,2020,9.97702000,1.037,1.11000,5.470000,
TOI-700 c,0,2020,16.05111000,2.650,7.51000,2.220000,
TOI-700 d,0,2020,37.42475000,1.144,1.57000,5.760000,
TOI-712 b,0,2022,9.53136100,2.049,4.85000,3.100000,
TOI-712 c,0,2022,51.69906000,2.701,7.76000,2.160000,
TOI-712 d,0,2022,84.83960000,2.474,6.68000,2.420000,
TOI-763 b,0,2020,5.60570000,2.280,9.79000,4.510000,3.790
TOI-763 c,0,2020,12.27370000,2.630,9.32000,2.820000,2.780
TOI-776 b,0,2020,8.24661000,1.850,4.00000,3.400000,1.880
TOI-776 c,0,2020,15.66530000,2.020,5.30000,3.500000,2.050
TOI-813 b,0,2020,83.89110000,6.710,36.40000,0.662000,
TOI-824 b,0,2020,1.39297800,2.926,18.46700,4.030000,13.200
TOI-833 b,0,2022,1.04187770,1.270,2.15000,5.770000,
TOI-837 b,0,2020,8.32487620,8.631,381.39600,,
TOI-849 b,0,2020,0.76552414,3.444,39.09000,5.200000,28.640
TOI-892 b,0,2020,10.62656000,11.994,301.93850,0.962000,74.000
TOI-905 b,0,2020,3.73949400,13.126,211.99261,0.515000,89.100
TOI-942 b,0,2020,4.32419000,4.810,826.35800,,370.000
TOI-942 c,0,2020,10.15643000,5.790,794.57500,,284.000
TOI-954 b,0,2020,3.68497290,9.550,55.30242,0.350000,20.700
TRAPPIST-1 b,0,2016,1.51082600,1.116,1.37400,5.441939,
TRAPPIST-1 c,0,2016,2.42193700,1.097,1.30800,5.463993,
TRAPPIST-1 d,0,2016,4.04921900,0.788,0.38800,4.366784,
TRAPPIST-1 e,0,2017,6.10101300,0.920,0.69200,4.901605,
TRAPPIST-1 f,0,2017,9.20754000,1.045,1.03900,5.022904,
TRAPPIST-1 g,0,2017,12.35244600,1.129,1.32100,5.055986,
TRAPPIST-1 h,0,2017,18.77286600,0.755,0.32600,4.162780,
TYC 0434-04538-1 b,0,2021,193.20000000,12.700,1938.76300,5.200000,209.000
TYC 1422-614-1 b,0,2014,198.40000000,13.300,794.50000,1.860000,82.000
TYC 1422-614-1 c,0,2014,559.30000000,12.500,3178.00000,8.940000,233.000
TYC 2187-512-1 b,0,2022,691.90000000,12.500,104.88337,0.295000,12.020
TYC 3318-01333-1 b,0,2018,562.00000000,13.100,1086.97860,2.660000,75.420
TYC 3667-1280-1 b,0,2016,26.46800000,12.800,1716.28200,4.500000,242.400
TYC 4282-00605-1 b,0,2017,101.54000000,12.400,3426.20740,9.870000,495.200
TYC 8998-760-1 b,0,2020,,12.300,4449.62000,13.100000,
TYC 8998-760-1 c,0,2020,,12.330,1906.98000,5.590000,
Teegarden's Star b,0,2019,4.91000000,1.020,1.05000,5.440000,2.020
Teegarden's Star c,0,2019,11.40900000,1.040,1.11000,5.420000,1.610
TrES-1 b,0,2004,3.03007000,12.666,266.97720,0.712000,115.200
TrES-2 b,0,2006,2.47063000,15.244,473.56670,0.884000,181.300
TrES-3 b,0,2007,1.30618581,14.975,607.03000,0.994000,348.500
TrES-4 b,0,2007,3.55395000,18.046,247.90740,0.099000,97.400
TrES-5 b,0,2011,1.48224686,13.384,568.91570,1.310000,339.800
UKIRT-2017-BLG-001L b,0,2018,,13.700,407.00000,0.870000,
USco CTIO 108 b,0,2008,,12.300,4449.62000,13.100000,
USco1556 b,0,2019,,12.300,4767.45000,14.100000,
USco1621 b,0,2019,,12.200,5085.28000,15.400000,
UZ For b,0,2011,5840.00000000,,2002.20000,,
UZ For c,0,2011,1916.25000000,,2447.20000,,
V0391 Peg b,0,2007,1170.00000000,13.100,1017.05600,2.490000,
V1298 Tau b,0,2019,24.13960000,10.270,74.90000,0.380000,
V1298 Tau c,0,2019,8.24958000,5.590,26.70000,0.840000,
V1298 Tau d,0,2019,12.40320000,6.410,33.60000,0.701000,
