pl_name,sy_mnum,disc_year,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,pl_rvamp,pl_rvamperr1,pl_rvamperr2,pl_rvamplim
HD 142415 b,0,2003,386.29999000,1.60000000,-1.60000000,0,13.500,,,0,530.77610,38.13960,-38.13960,0,1.190000,,,0,,,,,51.300,2.300,-2.300,0
HD 143105 b,0,2016,2.19740000,0.00030000,-0.00030000,0,13.700,,,0,384.57430,19.06980,-19.06980,0,0.822000,,,0,,,,,144.000,2.600,-2.600,0
HD 143361 b,0,2008,1039.15000000,1.64000000,-1.70000000,0,13.100,,,0,1122.57556,20.65895,-20.97678,0,2.740000,,,0,,,,,73.890,0.560,-0.580,0
HD 144899 b,0,2022,40.43913587,0.03099216,-0.04979054,0,4.780,,,0,20.42286,6.62035,-5.29596,0,1.030000,,,0,,,,,6.008,0.074,-0.066,0
HD 145377 b,0,2008,103.95000000,0.13000000,-0.13000000,0,12.800,,,0,1913.33660,152.55840,-152.55840,0,5.010000,,,0,,,,,242.700,4.600,-4.600,0
HD 145457 b,0,2010,176.30000000,0.39000000,-0.39000000,0,13.300,,,0,708.76090,133.48860,-133.48860,0,1.660000,,,0,,,,,70.600,3.100,-3.100,0
HD 145675 c,0,2021,15732.45889178,2654.17496551,-1896.09685291,0,12.900,,,0,1582.94652,294.22384,-323.76585,0,4.050000,,,0,,,,,36.515,1.513,-1.657,0
HD 145934 b,0,2015,2751.53433458,48.76202748,-49.34891125,0,13.300,,,0,762.59821,415.20563,-119.49901,0,1.780000,,,0,,,,,18.427,1.418,-1.388,0
HD 1461 b,0,2010,5.77152000,0.00045000,-0.00045000,0,2.420,,,0,6.44000,0.61000,-0.61000,0,2.500000,,,0,,,,,2.280,0.150,-0.150,0
HD 1461 c,0,2015,13.50520000,0.00290000,-0.00290000,0,2.230,,,0,5.59000,0.73000,-0.73000,0,2.770000,,,0,,,,,1.490,0.170,-0.170,0
HD 147018 b,0,2009,44.23600000,0.00800000,-0.00800000,0,13.400,,,0,674.00000,20.00000,-20.00000,0,1.540000,,,0,,,,,145.330,1.660,-1.660,0
HD 147018 c,0,2009,1008.00000000,18.00000000,-18.00000000,0,12.700,,,0,2080.00000,100.00000,-100.00000,0,5.580000,,,0,,,,,141.200,4.100,-4.100,0
HD 147379 b,0,2017,86.78000000,0.16000000,-0.15000000,0,5.820,,,0,28.55000,1.49000,-1.45000,0,0.796000,,,0,,,,,5.830,0.220,-0.240,0
HD 147513 b,0,2003,528.40000000,6.30000000,-6.30000000,0,13.700,,,0,385.00000,,,0,0.823000,,,0,,,,,29.300,1.800,-1.800,0
HD 14787 b,0,2018,676.60000000,8.10000000,-8.10000000,0,13.700,,,0,356.28743,21.93027,-21.93027,0,0.761000,,,0,,,,,20.700,1.300,-1.300,0
HD 147873 b,0,2016,116.59600000,0.02300000,-0.02300000,0,12.800,,,0,1633.64620,108.06220,-108.06220,0,4.280000,,,0,,,,,171.500,1.200,-1.200,0
HD 147873 c,0,2016,491.54000000,0.79000000,-0.79000000,0,13.300,,,0,731.00900,57.20940,-57.20940,0,1.710000,,,0,,,,,47.900,1.700,-1.700,0
HD 148156 b,0,2009,1027.00000000,28.00000000,-28.00000000,0,13.900,,,0,270.14400,212.93700,-15.89080,0,0.553000,,,0,,,,,17.500,1.500,-0.500,0
HD 148164 b,0,2018,328.55000000,0.41000000,-0.41000000,0,13.700,,,0,390.93090,79.45750,-79.45750,0,0.835000,,,0,,,,,39.600,1.700,-1.700,0
HD 148164 c,0,2018,5062.00000000,114.00000000,-114.00000000,0,12.800,,,0,1640.00280,260.62060,-260.62060,0,4.300000,,,0,,,,,54.280,0.890,-0.890,0
HD 148427 b,0,2009,331.50000000,3.00000000,-3.00000000,0,13.600,,,0,413.17900,54.03110,-54.03110,0,0.903000,,,0,,,,,27.700,2.000,-2.000,0
HD 149026 b,0,2005,2.87589000,0.00000200,-0.00000200,0,8.295,0.224,-0.224,0,120.77540,19.06980,-19.06980,0,0.750000,0.089000,-0.077000,0,0.05416,0.00091,-0.00070,0,43.300,1.200,-1.200,0
HD 149143 b,0,2005,4.07182000,0.00001000,-0.00001000,0,13.600,,,0,422.71390,47.67450,-47.67450,0,0.923000,,,0,,,,,150.300,0.650,-0.650,0
HD 149806 b,0,2022,16521.52777877,6426.22917997,-3696.60572824,0,12.400,,,0,3878.07724,981.65531,-758.64306,0,11.200000,,,0,,,,,26.445,5.432,-5.405,0
HD 150010 b,0,2022,562.00000000,8.00000000,-8.00000000,0,13.300,,,0,762.78818,127.13136,-127.13136,0,1.780000,,,0,,,,,52.000,8.000,-8.000,0
HD 1502 b,0,2011,428.50000000,1.20000000,-1.20000000,0,13.200,,,0,874.03250,50.85280,-50.85280,0,2.090000,,,0,,,,,57.500,3.300,-3.300,0
HD 150706 b,0,2012,5894.00000000,5584.00000000,-1498.00000000,0,13.200,,,0,861.28000,362.31000,-209.76000,0,2.060000,,,0,,,,,31.100,6.300,-4.800,0
HD 151450 b,0,2022,21.89287913,0.00846431,-0.00539292,0,6.810,,,0,37.24604,7.03903,-6.89626,0,0.648000,,,0,,,,,9.247,1.661,-1.771,0
HD 151450 c,0,2022,18144.76235720,5356.32955200,-4350.39093454,0,12.800,,,0,1634.10971,376.94366,-334.09041,0,4.280000,,,0,,,,,24.767,2.290,-2.049,0
HD 152079 b,0,2009,2918.92000000,37.87000000,-39.28000000,0,13.200,,,0,845.74563,14.62018,-14.62018,0,2.020000,,,0,,,,,40.760,1.160,-1.100,0
HD 152581 b,0,2011,686.50000000,4.80000000,-4.80000000,0,13.400,,,0,594.02427,22.56593,-22.56593,0,1.360000,,,0,,,,,36.200,1.300,-1.300,0
HD 152843 b,0,2021,11.62640000,0.00220000,-0.00250000,0,3.410,0.140,-0.120,0,11.56000,6.58000,-6.14000,0,1.580000,0.960000,-0.830000,0,0.02201,0.00081,-0.00073,0,3.090,1.760,-1.660,0
HD 152843 c,0,2021,24.38000000,6.23000000,-3.40000000,0,5.830,0.140,-0.140,0,27.50000,,,1,0.820000,,,1,0.03764,0.00069,-0.00074,0,7.100,,,1
HD 15337 b,0,2019,4.75615000,0.00017000,-0.00017000,0,1.640,0.060,-0.060,0,7.51000,1.09000,-1.01000,0,9.300000,1.810000,-1.580000,0,0.01761,0.00055,-0.00058,0,3.080,0.440,-0.410,0
HD 15337 c,0,2019,17.17840000,0.00160000,-0.00160000,0,2.390,0.120,-0.120,0,8.11000,1.82000,-1.69000,0,3.230000,0.900000,-0.720000,0,0.02560,0.00110,-0.00110,0,2.160,0.480,-0.450,0
HD 153557 b,0,2022,7.29902668,0.00032986,-0.00031395,0,4.730,,,0,20.05856,2.23348,-2.15213,0,1.040000,,,0,,,,,7.826,0.547,-0.650,0
HD 153557 c,0,2022,15.27017677,0.00139832,-0.00117176,0,4.330,,,0,17.30766,1.61740,-1.66056,0,1.170000,,,0,,,,,6.128,0.276,-0.329,0
HD 153557 d,0,2022,40654.64809444,3874.17546014,-4234.02732733,0,11.900,,,0,8680.48112,1175.46582,-1066.02506,0,28.300000,,,0,,,,,47.251,1.472,-1.285,0
HD 153950 b,0,2008,499.39999000,3.60000000,-3.60000000,0,13.200,,,0,937.59850,92.17070,-92.17070,0,2.240000,,,0,,,,,69.200,1.200,-1.200,0
HD 154088 b,0,2021,18.56000000,0.01000000,-0.01000000,0,2.460,,,0,6.60000,0.80000,-0.80000,0,2.440000,,,0,,,,,1.700,0.200,-0.200,0
HD 154345 b,0,2006,3341.55884000,93.00000000,-93.00000000,0,13.900,,,0,260.62060,22.24810,-22.24810,0,0.533000,,,0,,,,,14.000,0.700,-0.700,0
HD 154672 b,0,2008,163.94000000,0.01000000,-0.01000000,0,12.800,,,0,1706.74710,123.95370,-123.95370,0,4.470000,,,0,,,,,225.000,2.000,-2.000,0
HD 154857 b,0,2004,408.60001000,0.50000000,-0.50000000,0,13.300,,,0,778.68350,34.96130,-34.96130,0,1.820000,,,0,,,,,48.300,1.000,-1.000,0
HD 154857 c,0,2014,3452.00000000,105.00000000,-105.00000000,0,13.200,,,0,819.97000,50.85000,-50.85000,0,1.960000,,,0,,,,,24.200,1.100,-1.100,0
HD 155193 b,0,2021,352.65000000,2.58000000,-2.58000000,0,14.000,,,0,238.37131,19.06970,-19.06970,0,0.477000,,,0,,,,,19.510,1.420,-1.420,0
HD 155233 b,0,2015,818.80000000,12.10000000,-12.10000000,0,13.200,,,0,826.35800,95.34900,-95.34900,0,1.970000,,,0,,,,,40.500,3.100,-3.100,0
HD 155358 b,0,2007,194.30000000,0.30000000,-0.30000000,0,13.800,,,0,314.65170,25.42640,-25.42640,0,0.658000,,,0,,,,,32.000,2.000,-2.000,0
HD 155358 c,0,2007,391.90000000,1.00000000,-1.00000000,0,13.900,,,0,261.00000,22.00000,-22.00000,0,0.534000,,,0,,,,,24.900,1.000,-1.000,0
HD 155918 b,0,2022,1.87567261,0.00004330,-0.00004368,0,2.650,,,0,7.50192,1.15954,-1.03686,0,2.220000,,,0,,,,,3.935,0.465,-0.437,0
HD 155918 c,0,2022,17202.19446178,2100.79072089,-1950.03472407,0,12.800,,,0,1849.85628,235.68074,-215.11509,0,4.850000,,,0,,,,,24.023,1.315,-1.684,0
HD 156098 b,0,2022,21.85848995,0.01231665,-0.00601054,0,4.310,,,0,17.14419,2.37909,-2.32875,0,1.180000,,,0,,,,,3.095,0.558,-0.041,0
HD 156098 c,0,2022,7841.58389773,247.41755722,-516.56728153,0,12.800,,,0,1661.50392,615.97019,-409.17426,0,4.350000,,,0,,,,,28.855,0.023,-2.765,0
HD 156279 b,0,2011,133.40355381,0.00417084,-0.00405416,0,12.500,,,0,2995.22334,244.72634,-251.89386,0,8.430000,,,0,,,,,509.454,0.627,-0.612,0
HD 156279 c,0,2018,4818.25358194,44.45769255,-43.09386956,0,12.500,,,0,3207.01405,310.83593,-300.63075,0,9.020000,,,0,,,,,121.328,0.591,-0.588,0
HD 156411 b,0,2009,842.20000000,14.50000000,-14.50000000,0,14.000,,,0,235.18000,15.89000,-12.71000,0,0.471000,,,0,,,,,14.000,0.800,-0.800,0
HD 156668 b,0,2010,4.64550000,0.00110000,-0.00110000,0,1.870,,,0,4.15000,0.58000,-0.58000,0,3.490000,,,0,,,,,1.890,0.260,-0.260,0
HD 156668 c,0,2021,811.30000000,5.20000000,-5.30000000,0,6.170,,,0,31.49680,2.51084,-2.44728,0,0.737000,,,0,,,,,2.560,0.200,-0.200,0
HD 156846 b,0,2007,359.51001000,0.09000000,-0.09000000,0,12.400,,,0,3391.24610,235.19420,-235.19420,0,9.770000,,,0,,,,,464.300,3.000,-3.000,0
HD 158038 b,0,2011,521.00000000,6.90000000,-6.90000000,0,13.500,,,0,486.27990,149.38010,-149.38010,0,1.090000,,,0,,,,,33.900,3.300,-3.300,0
HD 158259 b,0,2020,2.17800000,0.00009000,-0.00010000,0,1.292,0.071,-0.071,0,2.22000,0.39000,-0.45000,0,6.120000,1.160000,-1.650000,0,,,,,1.051,0.180,-0.190,0
HD 158259 c,0,2020,3.43200000,0.00030000,-0.00016000,0,2.230,,,0,5.60000,0.60000,-0.59000,0,2.770000,,,0,,,,,2.261,0.190,-0.200,0
HD 158259 d,0,2020,5.19808140,0.00081860,-0.00088140,0,2.180,,,0,5.41000,0.74000,-0.71000,0,2.870000,,,0,,,,,1.907,0.220,-0.230,0
HD 158259 e,0,2020,7.95100000,0.00220000,-0.00210000,0,2.340,,,0,6.08000,0.94000,-1.03000,0,2.610000,,,0,,,,,1.857,0.260,-0.290,0
HD 158259 f,0,2020,12.02800000,0.00900000,-0.00900000,0,2.350,,,0,6.14000,1.31000,-1.37000,0,2.600000,,,0,,,,,1.633,0.350,-0.340,0
HD 158996 b,0,2018,820.20000000,14.00000000,-14.00000000,0,12.300,,,0,4449.62000,731.00900,-731.00900,0,13.100000,,,0,,,,,207.000,14.000,-14.000,0
HD 159243 b,0,2013,12.62000000,0.00400000,-0.00400000,0,13.700,,,0,359.13000,15.89000,-15.89000,0,0.767000,,,0,,,,,91.100,2.100,-2.100,0
HD 159243 c,0,2013,248.40000000,4.90000000,-4.90000000,0,13.400,,,0,603.90000,41.32000,-41.32000,0,1.380000,,,0,,,,,56.600,3.300,-3.300,0
HD 159868 b,0,2006,1184.10000000,7.10000000,-7.10000000,0,13.300,,,0,704.94694,18.75197,-18.75197,0,1.650000,,,0,,,,,37.920,0.970,-0.970,0
HD 159868 c,0,2012,351.00000000,1.10000000,-1.10000000,0,14.000,,,0,244.09344,13.98452,-13.98452,0,0.489000,,,0,,,,,20.000,1.100,-1.100,0
HD 1605 b,0,2015,577.20000000,2.50000000,-2.50000000,0,13.800,,,0,296.85322,25.10857,-25.10857,0,0.621000,,,0,,,,,18.970,0.630,-0.630,0
HD 1605 c,0,2015,2149.00000000,16.00000000,-16.00000000,0,13.000,,,0,1150.54460,73.10090,-73.10090,0,2.880000,,,0,,,,,47.470,0.710,-0.710,0
HD 160691 b,0,2000,645.00000000,0.30000000,-0.30000000,0,,,,,1366.66215,,,1,,,,,,,,,36.100,0.200,-0.200,0
HD 160691 c,0,2004,3947.00000000,23.00000000,-23.00000000,0,,,,,1398.44499,,,1,,,,,,,,,22.180,0.250,-0.250,0
HD 160691 d,0,2004,9.63920000,0.00060000,-0.00060000,0,3.170,,,0,10.17000,,,0,1.750000,,,0,,,,,2.940,0.170,-0.170,0
HD 160691 e,0,2006,307.90000000,0.30000000,-0.30000000,0,,,,,2224.79885,,,1,,,,,,,,,12.230,0.270,-0.270,0
HD 161178 b,0,2021,279.30000000,1.00000000,-0.80000000,0,14.100,,,0,181.16219,6.35657,-50.85255,0,0.355000,,,0,,,,,17.000,1.600,-2.300,0
HD 16141 b,0,2000,75.52300000,0.05500000,-0.05500000,0,10.900,,,0,82.63580,6.35660,-6.35660,0,0.351000,,,0,,,,,12.000,0.900,-0.900,0
HD 16175 b,0,2009,990.00000000,20.00000000,-20.00000000,0,12.800,,,0,1620.93300,257.44230,-257.44230,0,4.250000,,,0,,,,,94.000,11.000,-11.000,0
HD 162020 b,0,2002,8.42820000,0.00005600,-0.00005600,0,12.500,,,0,3127.44720,874.03250,-874.03250,0,8.800000,,,0,,,,,1813.000,4.000,-4.000,0
HD 163607 b,0,2010,75.22030000,0.00940000,-0.00940000,0,13.900,,,0,249.05159,3.11473,-3.11473,0,0.510000,,,0,,,,,52.340,0.740,-0.740,0
HD 163607 c,0,2010,1272.00000000,4.40000000,-4.40000000,0,13.300,,,0,699.54383,11.75971,-11.75971,0,1.630000,,,0,,,,,38.370,0.650,-0.650,0
HD 16417 b,0,2008,17.24000000,0.01000000,-0.01000000,0,5.000,,,0,22.10000,2.00000,-2.00000,0,0.972000,,,0,,,,,5.000,0.400,-0.400,0
HD 164509 b,0,2010,280.17000000,0.82000000,-0.82000000,0,14.300,,,0,140.79869,26.37989,-26.37989,0,0.265000,,,0,,,,,13.150,0.770,-0.770,0
HD 164595 b,0,2015,40.00000000,0.24000000,-0.24000000,0,4.160,,,0,16.14000,2.72000,-2.72000,0,1.230000,,,0,,,,,3.050,0.410,-0.410,0
HD 164604 b,0,2009,641.47200000,10.12900000,-10.12900000,0,13.400,,,0,635.00000,82.30000,-82.30000,0,1.450000,,,0,,,,,60.660,6.970,-6.970,0
HD 164922 b,0,2005,1207.00000000,4.00000000,-5.00000000,0,13.300,,,0,116.00000,10.00000,-12.00000,0,0.271000,,,0,,,,,6.700,0.300,-0.300,0
HD 164922 c,0,2016,75.74000000,0.06000000,-0.05000000,0,3.660,,,0,13.00000,3.00000,-2.00000,0,1.460000,,,0,,,,,2.200,0.200,-0.200,0
HD 164922 d,0,2020,12.45800000,0.00300000,-0.00300000,0,1.830,,,0,4.00000,1.00000,-1.00000,0,3.590000,,,0,,,,,1.300,0.200,-0.200,0
HD 164922 e,0,2021,41.76300000,0.01200000,-0.01200000,0,3.230,,,0,10.52012,0.98527,-0.98527,0,1.720000,,,0,,,,,2.060,0.190,-0.190,0
HD 165155 b,0,2016,434.50000000,2.10000000,-2.10000000,0,13.200,,,0,918.52870,73.10090,-73.10090,0,2.190000,,,0,,,,,75.800,3.000,-3.000,0
HD 1666 b,0,2015,270.00000000,0.80000000,-0.90000000,0,12.700,,,0,2040.00000,99.00000,-70.00000,0,5.470000,,,0,,,,,199.400,8.800,-5.500,0
HD 166724 b,0,2012,5144.00000000,705.00000000,-467.00000000,0,13.100,,,0,1121.89000,34.96000,-34.96000,0,2.740000,,,0,,,,,71.000,1.700,-1.700,0
HD 167042 b,0,2007,420.77000000,3.48000000,-3.11000000,0,13.500,,,0,540.29000,28.60000,-38.14000,0,1.210000,,,0,,,,,32.160,1.320,-1.320,0
HD 168009 b,0,2021,15.14790000,0.00350000,-0.00370000,0,3.050,,,0,9.53485,1.20775,-1.17597,0,1.850000,,,0,,,,,2.530,0.310,-0.300,0
HD 168443 b,0,1998,58.11187301,0.00023679,-0.00017663,0,12.600,,,0,2422.83767,194.03339,-199.65335,0,6.660000,,,0,,,,,475.836,1.298,-0.790,0
HD 168443 c,0,2000,1753.10959642,0.77149191,-0.72041887,0,12.200,,,0,5733.43678,577.62959,-520.78307,0,17.400000,,,0,,,,,298.855,0.612,-0.640,0
HD 168746 b,0,2002,6.40400000,0.00140000,-0.00140000,0,11.100,,,0,85.81410,6.35660,-6.35660,0,0.345000,,,0,,,,,28.600,1.700,-1.700,0
HD 168863 b,0,2022,14773.93271605,8638.61024425,-2644.05862595,0,12.700,,,0,2146.32971,362.64991,-339.91632,0,5.760000,,,0,,,,,50.701,4.706,-4.642,0
HD 1690 b,0,2010,533.00000000,1.70000000,-1.70000000,0,12.500,,,0,2793.72570,1153.72290,-1153.72290,0,7.860000,,,0,,,,,190.000,29.000,-29.000,0
HD 16905 b,0,2022,6707.49126331,2780.30613563,-544.63200350,0,12.500,,,0,2885.45006,413.01236,-453.52333,0,8.120000,,,0,,,,,51.312,3.677,-4.842,0
HD 169830 b,0,2000,225.67371788,0.05685374,-0.06499932,0,13.200,,,0,803.57766,71.85754,-74.60338,0,1.920000,,,0,,,,,79.460,1.349,-1.212,0
HD 169830 c,0,2003,1818.82339336,5.67578182,-6.41837875,0,12.700,,,0,2259.86363,793.20078,-698.07169,0,6.060000,,,0,,,,,49.041,0.821,-0.726,0
HD 170469 b,0,2007,1145.00000000,18.00000000,-18.00000000,0,14.100,,,0,209.76780,34.96130,-34.96130,0,0.411000,,,0,,,,,12.000,1.900,-1.900,0
HD 17092 b,0,2007,359.89999000,2.40000000,-2.40000000,0,12.500,,,0,3219.61790,727.83070,-727.83070,0,9.060000,,,0,,,,,82.400,3.200,-3.200,0
HD 171028 b,0,2007,550.00000000,3.00000000,-3.00000000,0,13.200,,,0,832.71460,50.85280,-50.85280,0,1.990000,,,0,,,,,60.600,1.000,-1.000,0
HD 171238 b,0,2009,1532.00000000,12.00000000,-12.00000000,0,12.500,,,0,2796.88998,1144.18227,-413.17693,0,7.870000,,,0,,,,,50.700,2.600,-2.600,0
HD 17156 b,0,2007,21.21663000,0.00045000,-0.00045000,0,12.330,0.336,-0.336,0,1115.58330,66.74430,-66.74430,0,3.780000,0.060000,-0.060000,0,0.07454,0.00035,-0.00035,0,279.800,0.100,-0.100,0
HD 173416 b,0,2008,323.60000000,2.20000000,-2.20000000,0,13.200,,,0,858.10000,95.30000,-95.30000,0,2.050000,,,0,,,,,51.800,2.000,-2.000,0
HD 174205 b,0,2022,582.00000000,17.00000000,-17.00000000,0,13.000,,,0,1334.87931,158.91420,-158.91420,0,3.340000,,,0,,,,,76.000,11.000,-11.000,0
HD 175167 b,0,2009,1276.07604009,0.71735139,-0.67095001,0,12.700,,,0,2161.63039,318.15651,-222.98704,0,5.800000,,,0,,,,,140.335,0.888,-0.901,0
HD 175541 b,0,2007,298.43000000,0.45000000,-0.45000000,0,14.100,,,0,190.06234,9.21707,-9.21707,0,0.373000,,,0,,,,,14.680,0.710,-0.710,0
HD 175607 b,0,2015,29.01000000,0.02000000,-0.02000000,0,2.940,,,0,8.98000,1.10000,-1.10000,0,1.940000,,,0,,,,,2.370,0.290,-0.300,0
HD 17674 b,0,2017,623.80000000,1.60000000,-1.50000000,0,13.900,,,0,276.51210,22.24810,-19.06980,0,0.566000,,,0,,,,,21.100,0.600,-0.500,0
HD 176986 b,0,2017,6.48980000,0.00086000,-0.00086000,0,2.260,,,0,5.74000,0.66000,-0.66000,0,2.730000,,,0,,,,,2.560,0.240,-0.240,0
HD 176986 c,0,2017,16.81910000,0.00440000,-0.00440000,0,2.980,,,0,9.18000,0.97000,-0.97000,0,1.910000,,,0,,,,,2.630,0.270,-0.270,0
HD 177565 b,0,2017,44.50500000,0.58600000,-0.29300000,0,4.000,,,0,15.10000,6.40000,-6.05000,0,1.300000,,,0,,,,,2.710,1.120,-0.990,0
HD 177830 b,0,1999,410.10001000,2.20000000,-2.20000000,0,13.500,,,0,537.13270,63.56600,-63.56600,0,1.200000,,,0,,,,,32.600,1.000,-1.000,0
HD 177830 c,0,2010,110.90000000,0.10000000,-0.10000000,0,7.870,,,0,47.67250,6.35633,-6.35633,0,0.537000,,,0,,,,,5.100,0.800,-0.800,0
HD 178911 B b,0,2001,71.48400000,0.02000000,-0.02000000,0,12.600,,,0,2552.17490,797.75330,-797.75330,0,7.010000,,,0,,,,,343.300,1.000,-1.000,0
HD 179079 b,0,2008,14.47900000,0.01000000,-0.01000000,0,5.480,,,0,25.74423,6.35660,-6.35660,0,0.860000,,,0,,,,,6.220,0.780,-0.780,0
HD 179949 b,0,2000,3.09251400,0.00003200,-0.00003200,0,13.900,,,0,291.12000,24.15400,-24.15400,0,0.596000,,,0,,,,,112.600,1.800,-1.800,0
HD 180053 b,0,2018,213.72000000,0.47000000,-0.47000000,0,13.300,,,0,697.31902,20.34112,-20.34112,0,1.630000,,,0,,,,,51.500,1.400,-1.400,0
HD 18015 b,0,2018,2278.00000000,71.00000000,-71.00000000,0,13.100,,,0,1010.69940,73.10090,-73.10090,0,2.470000,,,0,,,,,38.000,2.700,-2.700,0
HD 180314 b,0,2010,396.03000000,0.62000000,-0.62000000,0,12.100,,,0,6397.91790,527.59780,-527.59780,0,19.800000,,,0,,,,,340.800,3.300,-3.300,0
HD 180617 b,0,2018,105.91100000,0.10900000,-0.10900000,0,3.530,,,0,12.21400,1.05000,-1.05000,0,1.530000,,,0,,,,,2.696,0.224,-0.224,0
HD 180902 b,0,2009,510.90000000,1.50000000,-1.50000000,0,13.500,,,0,535.54355,13.03103,-13.03103,0,1.200000,,,0,,,,,34.250,0.840,-0.840,0
HD 181234 b,0,2019,7593.40511644,113.61020175,-121.82598419,0,12.500,,,0,2981.01296,320.93042,-315.74840,0,8.390000,,,0,,,,,126.925,1.577,-1.555,0
HD 181342 b,0,2009,564.10000000,4.10000000,-4.10000000,0,13.200,,,0,807.28820,60.38770,-60.38770,0,1.930000,,,0,,,,,44.100,3.300,-3.300,0
HD 18143 b,0,2022,10.28510117,0.00213303,-0.00262898,0,3.230,,,0,10.50968,1.89917,-1.93844,0,1.710000,,,0,,,,,3.614,0.563,-0.655,0
HD 18143 c,0,2022,28982.41764205,18264.56730839,-7978.16708521,0,12.500,,,0,3115.44391,685.46960,-532.34641,0,8.770000,,,0,,,,,43.943,4.234,-4.749,0
HD 181433 b,0,2008,9.37430000,0.00190000,-0.00190000,0,2.400,,,0,6.35660,0.00000,0.00000,0,2.530000,,,0,,,,,2.900,0.200,-0.200,0
HD 181433 c,0,2008,962.00000000,15.00000000,-15.00000000,0,14.100,,,0,203.00000,,,0,0.398000,,,0,,,,,16.200,0.400,-0.400,0
HD 181433 d,0,2008,2172.00000000,158.00000000,-158.00000000,0,14.200,,,0,171.00000,,,0,0.328000,,,0,,,,,11.300,0.900,-0.900,0
HD 181720 b,0,2009,956.00000000,14.00000000,-14.00000000,0,14.000,,,0,127.13200,19.06980,-19.06980,0,0.255000,,,0,,,,,8.400,0.400,-0.400,0
HD 183263 b,0,2004,624.87403922,0.25369905,-0.26179333,0,13.100,,,0,1102.03602,93.27357,-95.38304,0,2.690000,,,0,,,,,85.702,0.531,-0.545,0
HD 183263 c,0,2008,4667.97840705,18.57225282,-17.90216157,0,12.500,,,0,2959.02909,483.78208,-579.10753,0,8.330000,,,0,,,,,78.198,0.836,-0.850,0
HD 183579 b,0,2021,17.47127800,0.00005800,-0.00006000,0,3.550,0.150,-0.120,0,19.70000,4.00000,-3.90000,0,2.390000,0.570000,-0.540000,0,0.03300,0.00063,-0.00059,0,4.900,0.900,-1.000,0
HD 184010 b,0,2022,286.60000000,2.40000000,-0.70000000,0,12.100,,,0,98.52681,9.53485,-12.71314,0,0.306000,,,0,,,,,7.700,0.780,-0.960,0
HD 184010 c,0,2022,484.30000000,5.50000000,-3.50000000,0,11.800,,,0,95.34852,9.53485,-19.06970,0,0.319000,,,0,,,,,6.320,0.810,-1.060,0
HD 184010 d,0,2022,836.40000000,8.40000000,-8.40000000,0,14.300,,,0,143.02278,12.71314,-19.06970,0,0.269000,,,0,,,,,7.940,0.740,-0.980,0
HD 185269 b,0,2006,6.83776000,0.00027000,-0.00027000,0,13.800,,,0,321.00830,4.44962,-4.44962,0,0.671000,,,0,,,,,93.300,1.400,-1.400,0
HD 187085 b,0,2006,1019.74000000,21.29000000,-22.58000000,0,13.900,,,0,265.70588,3.49613,-3.49613,0,0.544000,,,0,,,,,15.390,2.210,-1.980,0
HD 187123 b,0,1998,3.09658280,0.00000780,-0.00000780,0,14.200,,,0,166.21800,13.66600,-13.66600,0,0.319000,,,0,,,,,69.400,0.450,-0.450,0
HD 187123 c,0,2008,3810.00000000,420.00000000,-420.00000000,0,13.400,,,0,632.46000,79.45000,-79.45000,0,1.440000,,,0,,,,,25.500,1.500,-1.500,0
HD 18742 b,0,2011,766.00000000,25.00000000,-25.00000000,0,13.100,,,0,1080.62200,381.39600,-381.39600,0,2.640000,,,0,,,,,61.000,22.000,-22.000,0
HD 188015 b,0,2004,461.20000000,1.70000000,-1.70000000,0,13.600,,,0,476.72000,41.32000,-41.32000,0,1.040000,,,0,,,,,37.600,1.200,-1.200,0
HD 188641 b,0,2022,14583.81038324,3328.20987642,-2616.26788494,0,11.900,,,0,9262.62856,1972.48491,-1109.35798,0,30.200000,,,0,,,,,174.613,30.045,-17.226,0
HD 189567 b,0,2021,14.28800000,0.00200000,-0.00200000,0,2.850,,,0,8.50000,0.60000,-0.60000,0,2.020000,,,0,,,,,2.530,0.180,-0.180,0
HD 189567 c,0,2021,33.68800000,0.02500000,-0.02500000,0,2.540,,,0,7.00000,0.90000,-0.90000,0,2.350000,,,0,,,,,1.600,0.200,-0.200,0
HD 189733 b,0,2005,2.21857567,0.00000015,-0.00000015,0,12.666,0.112,-0.112,0,359.14790,25.42640,-25.42640,0,0.943000,0.024000,-0.024000,0,0.15534,0.00011,-0.00011,0,205.000,6.000,-6.000,0
HD 190007 b,0,2020,11.72000000,0.00100000,-0.00100000,0,4.210,,,0,16.46000,1.66000,-1.66000,0,1.210000,,,0,,,,,5.640,0.550,-0.550,0
HD 190228 b,0,2022,1143.59857585,1.76742121,-1.70679543,0,12.800,,,0,1726.82637,250.18077,-129.05693,0,4.520000,,,0,,,,,92.936,1.323,-1.156,0
HD 190360 b,0,2003,2854.00000000,13.00000000,-13.00000000,0,13.400,,,0,572.09113,63.56568,-63.56568,0,1.310000,,,0,,,,,24.400,0.600,-0.600,0
